Published,Stage,Version,DOI.unique,version_stage
2008-04-23,Protocol,https://doi.org/10.1002/14651858.CD007132,10.1002/14651858.CD007132,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD007749.pub2,10.1002/14651858.CD007749,V1
2009-04-15,Protocol,https://doi.org/10.1002/14651858.CD007749,10.1002/14651858.CD007749,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD001265.pub3,10.1002/14651858.CD001265,V3
2006-07-19,Review,https://doi.org/10.1002/14651858.CD001265.pub2,10.1002/14651858.CD001265,V2
2005-04-20,Review,https://doi.org/10.1002/14651858.CD001265,10.1002/14651858.CD001265,V1
2011-03-16,Review,https://doi.org/10.1002/14651858.CD002211.pub2,10.1002/14651858.CD002211,V2
2001-10-23,Review,https://doi.org/10.1002/14651858.CD002211,10.1002/14651858.CD002211,V1
2011-03-16,Review,https://doi.org/10.1002/14651858.CD005452.pub2,10.1002/14651858.CD005452,V2
2005-07-20,Review,https://doi.org/10.1002/14651858.CD005452,10.1002/14651858.CD005452,V1
2011-03-16,Review,https://doi.org/10.1002/14651858.CD001886.pub4,10.1002/14651858.CD001886,V4
2011-01-19,Review,https://doi.org/10.1002/14651858.CD001886.pub3,10.1002/14651858.CD001886,V3
2007-10-17,Review,https://doi.org/10.1002/14651858.CD001886.pub2,10.1002/14651858.CD001886,V2
1999-10-25,Review,https://doi.org/10.1002/14651858.CD001886,10.1002/14651858.CD001886,V1
2011-03-16,Review,https://doi.org/10.1002/14651858.CD006776.pub2,10.1002/14651858.CD006776,V1
2007-10-17,Protocol,https://doi.org/10.1002/14651858.CD006776,10.1002/14651858.CD006776,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD007712.pub2,10.1002/14651858.CD007712,V1
2009-04-15,Protocol,https://doi.org/10.1002/14651858.CD007712,10.1002/14651858.CD007712,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD008311.pub2,10.1002/14651858.CD008311,V1
2010-01-20,Protocol,https://doi.org/10.1002/14651858.CD008311,10.1002/14651858.CD008311,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD008603.pub2,10.1002/14651858.CD008603,V1
2010-07-07,Protocol,https://doi.org/10.1002/14651858.CD008603,10.1002/14651858.CD008603,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD008577.pub2,10.1002/14651858.CD008577,V1
2010-07-07,Protocol,https://doi.org/10.1002/14651858.CD008577,10.1002/14651858.CD008577,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD007248.pub2,10.1002/14651858.CD007248,V1
2008-07-16,Protocol,https://doi.org/10.1002/14651858.CD007248,10.1002/14651858.CD007248,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD000436.pub3,10.1002/14651858.CD000436,V2
2004-04-19,Review,https://doi.org/10.1002/14651858.CD000436.pub2,10.1002/14651858.CD000436,V1
2001-07-23,Protocol,https://doi.org/10.1002/14651858.CD000436,10.1002/14651858.CD000436,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD001220.pub3,10.1002/14651858.CD001220,V3
2004-07-19,Review,https://doi.org/10.1002/14651858.CD001220.pub2,10.1002/14651858.CD001220,V2
2001-02-14,Review,https://doi.org/10.1002/14651858.CD001220,10.1002/14651858.CD001220,V1
2011-03-16,Review,https://doi.org/10.1002/14651858.CD001727.pub5,10.1002/14651858.CD001727,V5
2008-07-16,Review,https://doi.org/10.1002/14651858.CD001727.pub4,10.1002/14651858.CD001727,V4
2007-04-18,Review,https://doi.org/10.1002/14651858.CD001727.pub3,10.1002/14651858.CD001727,V3
2004-07-19,Review,https://doi.org/10.1002/14651858.CD001727.pub2,10.1002/14651858.CD001727,V2
2002-01-21,Review,https://doi.org/10.1002/14651858.CD001727,10.1002/14651858.CD001727,V1
2011-03-16,Review,https://doi.org/10.1002/14651858.CD005353.pub4,10.1002/14651858.CD005353,V3
2007-10-17,Review,https://doi.org/10.1002/14651858.CD005353.pub3,10.1002/14651858.CD005353,V2
2007-07-18,Review,https://doi.org/10.1002/14651858.CD005353.pub2,10.1002/14651858.CD005353,V1
2005-07-20,Protocol,https://doi.org/10.1002/14651858.CD005353,10.1002/14651858.CD005353,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD004787.pub2,10.1002/14651858.CD004787,V1
2004-04-19,Protocol,https://doi.org/10.1002/14651858.CD004787,10.1002/14651858.CD004787,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD004172.pub2,10.1002/14651858.CD004172,V2
2003-01-20,Review,https://doi.org/10.1002/14651858.CD004172,10.1002/14651858.CD004172,V1
2011-03-16,Review,https://doi.org/10.1002/14651858.CD008371.pub2,10.1002/14651858.CD008371,V1
2010-02-17,Protocol,https://doi.org/10.1002/14651858.CD008371,10.1002/14651858.CD008371,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD007795.pub2,10.1002/14651858.CD007795,V1
2009-04-15,Protocol,https://doi.org/10.1002/14651858.CD007795,10.1002/14651858.CD007795,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD007294.pub2,10.1002/14651858.CD007294,V2
2008-07-16,Review,https://doi.org/10.1002/14651858.CD007294,10.1002/14651858.CD007294,V1
2011-03-16,Review,https://doi.org/10.1002/14651858.CD005606.pub2,10.1002/14651858.CD005606,V1
2006-01-25,Protocol,https://doi.org/10.1002/14651858.CD005606,10.1002/14651858.CD005606,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD007553.pub2,10.1002/14651858.CD007553,V1
2009-01-21,Protocol,https://doi.org/10.1002/14651858.CD007553,10.1002/14651858.CD007553,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD007578.pub2,10.1002/14651858.CD007578,V1
2009-01-21,Protocol,https://doi.org/10.1002/14651858.CD007578,10.1002/14651858.CD007578,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD006505.pub2,10.1002/14651858.CD006505,V1
2007-04-18,Protocol,https://doi.org/10.1002/14651858.CD006505,10.1002/14651858.CD006505,Protocol
2011-03-16,Review,https://doi.org/10.1002/14651858.CD003525.pub2,10.1002/14651858.CD003525,V2
2002-01-21,Review,https://doi.org/10.1002/14651858.CD003525,10.1002/14651858.CD003525,V1
2011-03-16,Review,https://doi.org/10.1002/14651858.CD008068.pub2,10.1002/14651858.CD008068,V1
2009-10-07,Protocol,https://doi.org/10.1002/14651858.CD008068,10.1002/14651858.CD008068,Protocol
2011-03-15,Review,https://doi.org/10.1002/14651858.CD006009.pub2,10.1002/14651858.CD006009,V1
2006-04-19,Protocol,https://doi.org/10.1002/14651858.CD006009,10.1002/14651858.CD006009,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD007295.pub2,10.1002/14651858.CD007295,V1
2008-07-16,Protocol,https://doi.org/10.1002/14651858.CD007295,10.1002/14651858.CD007295,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD000228.pub2,10.1002/14651858.CD000228,V2
1999-01-25,Review,https://doi.org/10.1002/14651858.CD000228,10.1002/14651858.CD000228,V1
2011-02-16,Review,https://doi.org/10.1002/14651858.CD006688.pub2,10.1002/14651858.CD006688,V1
2007-07-18,Protocol,https://doi.org/10.1002/14651858.CD006688,10.1002/14651858.CD006688,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD006979.pub2,10.1002/14651858.CD006979,V1
2008-01-23,Protocol,https://doi.org/10.1002/14651858.CD006979,10.1002/14651858.CD006979,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD003244.pub3,10.1002/14651858.CD003244,V2
2007-04-18,Review,https://doi.org/10.1002/14651858.CD003244.pub2,10.1002/14651858.CD003244,V1
2001-10-23,Protocol,https://doi.org/10.1002/14651858.CD003244,10.1002/14651858.CD003244,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD005354.pub2,10.1002/14651858.CD005354,V1
2005-07-20,Protocol,https://doi.org/10.1002/14651858.CD005354,10.1002/14651858.CD005354,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD007853.pub2,10.1002/14651858.CD007853,V1
2009-07-08,Protocol,https://doi.org/10.1002/14651858.CD007853,10.1002/14651858.CD007853,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD002948.pub2,10.1002/14651858.CD002948,V2
2000-10-23,Review,https://doi.org/10.1002/14651858.CD002948,10.1002/14651858.CD002948,V1
2011-02-16,Review,https://doi.org/10.1002/14651858.CD008191.pub2,10.1002/14651858.CD008191,V1
2010-01-20,Protocol,https://doi.org/10.1002/14651858.CD008191,10.1002/14651858.CD008191,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD007957.pub2,10.1002/14651858.CD007957,V1
2009-07-08,Protocol,https://doi.org/10.1002/14651858.CD007957,10.1002/14651858.CD007957,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD002096.pub5,10.1002/14651858.CD002096,V5
2006-04-19,Review,https://doi.org/10.1002/14651858.CD002096.pub4,10.1002/14651858.CD002096,V4
2005-04-20,Review,https://doi.org/10.1002/14651858.CD002096.pub2,10.1002/14651858.CD002096,V2
2003-01-20,Review,https://doi.org/10.1002/14651858.CD002096,10.1002/14651858.CD002096,V1
2011-02-16,Review,https://doi.org/10.1002/14651858.CD007635.pub2,10.1002/14651858.CD007635,V1
2009-01-21,Protocol,https://doi.org/10.1002/14651858.CD007635,10.1002/14651858.CD007635,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD004419.pub3,10.1002/14651858.CD004419,V2
2005-10-19,Review,https://doi.org/10.1002/14651858.CD004419.pub2,10.1002/14651858.CD004419,V1
2003-10-20,Protocol,https://doi.org/10.1002/14651858.CD004419,10.1002/14651858.CD004419,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD008112.pub2,10.1002/14651858.CD008112,V1
2009-10-07,Protocol,https://doi.org/10.1002/14651858.CD008112,10.1002/14651858.CD008112,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD007755.pub2,10.1002/14651858.CD007755,V1
2009-04-15,Protocol,https://doi.org/10.1002/14651858.CD007755,10.1002/14651858.CD007755,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD003315.pub3,10.1002/14651858.CD003315,V2
2004-07-19,Review,https://doi.org/10.1002/14651858.CD003315.pub2,10.1002/14651858.CD003315,V1
2001-07-23,Protocol,https://doi.org/10.1002/14651858.CD003315,10.1002/14651858.CD003315,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD003973.pub2,10.1002/14651858.CD003973,V2
2003-01-20,Review,https://doi.org/10.1002/14651858.CD003973,10.1002/14651858.CD003973,V1
2011-02-16,Review,https://doi.org/10.1002/14651858.CD007556.pub2,10.1002/14651858.CD007556,V1
2009-01-21,Protocol,https://doi.org/10.1002/14651858.CD007556,10.1002/14651858.CD007556,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD001960.pub4,10.1002/14651858.CD001960,V4
2006-10-18,Review,https://doi.org/10.1002/14651858.CD001960.pub3,10.1002/14651858.CD001960,V3
2005-01-24,Review,https://doi.org/10.1002/14651858.CD001960.pub2,10.1002/14651858.CD001960,V2
2003-01-20,Review,https://doi.org/10.1002/14651858.CD001960,10.1002/14651858.CD001960,V1
2011-02-16,Review,https://doi.org/10.1002/14651858.CD003600.pub3,10.1002/14651858.CD003600,V3
2006-10-18,Review,https://doi.org/10.1002/14651858.CD003600.pub2,10.1002/14651858.CD003600,V2
2003-10-20,Review,https://doi.org/10.1002/14651858.CD003600,10.1002/14651858.CD003600,V1
2011-02-16,Review,https://doi.org/10.1002/14651858.CD003993.pub3,10.1002/14651858.CD003993,V1
2009-01-21,Protocol,https://doi.org/10.1002/14651858.CD003993.pub2,10.1002/14651858.CD003993,Protocol
2002-04-22,Protocol,https://doi.org/10.1002/14651858.CD003993,10.1002/14651858.CD003993,Protocol
2011-02-16,Review,https://doi.org/10.1002/14651858.CD003279.pub3,10.1002/14651858.CD003279,V3
2005-04-20,Review,https://doi.org/10.1002/14651858.CD003279.pub2,10.1002/14651858.CD003279,V2
2003-04-22,Review,https://doi.org/10.1002/14651858.CD003279,10.1002/14651858.CD003279,V1
2011-02-16,Review,https://doi.org/10.1002/14651858.CD005085.pub2,10.1002/14651858.CD005085,V2
2005-01-24,Review,https://doi.org/10.1002/14651858.CD005085,10.1002/14651858.CD005085,V1
2011-02-15,Review,https://doi.org/10.1002/14651858.CD006913.pub2,10.1002/14651858.CD006913,V1
2008-01-23,Protocol,https://doi.org/10.1002/14651858.CD006913,10.1002/14651858.CD006913,Protocol
2011-02-15,Review,https://doi.org/10.1002/14651858.CD005504.pub2,10.1002/14651858.CD005504,V1
2005-10-19,Protocol,https://doi.org/10.1002/14651858.CD005504,10.1002/14651858.CD005504,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD008257.pub2,10.1002/14651858.CD008257,V1
2010-01-20,Protocol,https://doi.org/10.1002/14651858.CD008257,10.1002/14651858.CD008257,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD006956.pub2,10.1002/14651858.CD006956,V1
2008-01-23,Protocol,https://doi.org/10.1002/14651858.CD006956,10.1002/14651858.CD006956,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD008258.pub2,10.1002/14651858.CD008258,V1
2010-01-20,Protocol,https://doi.org/10.1002/14651858.CD008258,10.1002/14651858.CD008258,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD007038.pub2,10.1002/14651858.CD007038,V1
2008-04-23,Protocol,https://doi.org/10.1002/14651858.CD007038,10.1002/14651858.CD007038,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD004403.pub3,10.1002/14651858.CD004403,V2
2006-04-19,Review,https://doi.org/10.1002/14651858.CD004403.pub2,10.1002/14651858.CD004403,V1
2003-07-21,Protocol,https://doi.org/10.1002/14651858.CD004403,10.1002/14651858.CD004403,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD008498.pub2,10.1002/14651858.CD008498,V1
2010-04-14,Protocol,https://doi.org/10.1002/14651858.CD008498,10.1002/14651858.CD008498,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD004472.pub3,10.1002/14651858.CD004472,V2
2007-01-24,Review,https://doi.org/10.1002/14651858.CD004472.pub2,10.1002/14651858.CD004472,V1
2003-10-20,Protocol,https://doi.org/10.1002/14651858.CD004472,10.1002/14651858.CD004472,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD003626.pub2,10.1002/14651858.CD003626,V2
2003-04-22,Review,https://doi.org/10.1002/14651858.CD003626,10.1002/14651858.CD003626,V1
2011-01-19,Review,https://doi.org/10.1002/14651858.CD005660.pub3,10.1002/14651858.CD005660,V2
2007-07-18,Review,https://doi.org/10.1002/14651858.CD005660.pub2,10.1002/14651858.CD005660,V1
2006-01-25,Protocol,https://doi.org/10.1002/14651858.CD005660,10.1002/14651858.CD005660,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD004823.pub4,10.1002/14651858.CD004823,V3
2006-10-18,Review,https://doi.org/10.1002/14651858.CD004823.pub3,10.1002/14651858.CD004823,V2
2005-01-24,Review,https://doi.org/10.1002/14651858.CD004823.pub2,10.1002/14651858.CD004823,V1
2004-04-19,Protocol,https://doi.org/10.1002/14651858.CD004823,10.1002/14651858.CD004823,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD008186.pub2,10.1002/14651858.CD008186,V1
2010-01-20,Protocol,https://doi.org/10.1002/14651858.CD008186,10.1002/14651858.CD008186,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD005216.pub2,10.1002/14651858.CD005216,V1
2005-04-20,Protocol,https://doi.org/10.1002/14651858.CD005216,10.1002/14651858.CD005216,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD008076.pub2,10.1002/14651858.CD008076,V1
2009-10-07,Protocol,https://doi.org/10.1002/14651858.CD008076,10.1002/14651858.CD008076,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD008315.pub2,10.1002/14651858.CD008315,V1
2010-01-20,Protocol,https://doi.org/10.1002/14651858.CD008315,10.1002/14651858.CD008315,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD006882.pub2,10.1002/14651858.CD006882,V1
2008-01-23,Protocol,https://doi.org/10.1002/14651858.CD006882,10.1002/14651858.CD006882,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD006626.pub2,10.1002/14651858.CD006626,V1
2007-07-18,Protocol,https://doi.org/10.1002/14651858.CD006626,10.1002/14651858.CD006626,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD004881.pub3,10.1002/14651858.CD004881,V2
2007-01-24,Review,https://doi.org/10.1002/14651858.CD004881.pub2,10.1002/14651858.CD004881,V1
2004-07-19,Protocol,https://doi.org/10.1002/14651858.CD004881,10.1002/14651858.CD004881,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD006435.pub2,10.1002/14651858.CD006435,V1
2007-04-18,Protocol,https://doi.org/10.1002/14651858.CD006435,10.1002/14651858.CD006435,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD007501.pub2,10.1002/14651858.CD007501,V1
2008-10-08,Protocol,https://doi.org/10.1002/14651858.CD007501,10.1002/14651858.CD007501,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD001080.pub2,10.1002/14651858.CD001080,V2
1998-04-27,Review,https://doi.org/10.1002/14651858.CD001080,10.1002/14651858.CD001080,V1
2011-01-19,Review,https://doi.org/10.1002/14651858.CD002256.pub2,10.1002/14651858.CD002256,V2
2003-10-20,Review,https://doi.org/10.1002/14651858.CD002256,10.1002/14651858.CD002256,V1
2011-01-19,Review,https://doi.org/10.1002/14651858.CD007780.pub2,10.1002/14651858.CD007780,V1
2009-04-15,Protocol,https://doi.org/10.1002/14651858.CD007780,10.1002/14651858.CD007780,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD006220.pub2,10.1002/14651858.CD006220,V1
2006-10-18,Protocol,https://doi.org/10.1002/14651858.CD006220,10.1002/14651858.CD006220,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD001561.pub3,10.1002/14651858.CD001561,V3
2006-10-18,Review,https://doi.org/10.1002/14651858.CD001561.pub2,10.1002/14651858.CD001561,V2
1999-04-26,Review,https://doi.org/10.1002/14651858.CD001561,10.1002/14651858.CD001561,V1
2011-01-19,Review,https://doi.org/10.1002/14651858.CD006210.pub3,10.1002/14651858.CD006210,V2
2010-12-08,Review,https://doi.org/10.1002/14651858.CD006210.pub2,10.1002/14651858.CD006210,V1
2006-10-18,Protocol,https://doi.org/10.1002/14651858.CD006210,10.1002/14651858.CD006210,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD008402.pub2,10.1002/14651858.CD008402,V1
2010-03-17,Protocol,https://doi.org/10.1002/14651858.CD008402,10.1002/14651858.CD008402,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD003623.pub3,10.1002/14651858.CD003623,V2
2006-04-19,Review,https://doi.org/10.1002/14651858.CD003623.pub2,10.1002/14651858.CD003623,V1
2002-01-21,Protocol,https://doi.org/10.1002/14651858.CD003623,10.1002/14651858.CD003623,Protocol
2011-01-19,Review,https://doi.org/10.1002/14651858.CD004958.pub2,10.1002/14651858.CD004958,V2
2004-10-18,Review,https://doi.org/10.1002/14651858.CD004958,10.1002/14651858.CD004958,V1
2010-12-08,Review,https://doi.org/10.1002/14651858.CD008121.pub2,10.1002/14651858.CD008121,V1
2009-10-07,Protocol,https://doi.org/10.1002/14651858.CD008121,10.1002/14651858.CD008121,Protocol
2010-12-08,Review,https://doi.org/10.1002/14651858.CD002026.pub2,10.1002/14651858.CD002026,V1
2000-04-24,Protocol,https://doi.org/10.1002/14651858.CD002026,10.1002/14651858.CD002026,Protocol
2010-12-08,Review,https://doi.org/10.1002/14651858.CD007785.pub2,10.1002/14651858.CD007785,V1
2009-04-15,Protocol,https://doi.org/10.1002/14651858.CD007785,10.1002/14651858.CD007785,Protocol
2010-12-08,Review,https://doi.org/10.1002/14651858.CD008475.pub2,10.1002/14651858.CD008475,V1
2010-04-14,Protocol,https://doi.org/10.1002/14651858.CD008475,10.1002/14651858.CD008475,Protocol
2010-12-08,Review,https://doi.org/10.1002/14651858.CD008141.pub2,10.1002/14651858.CD008141,V1
2009-10-07,Protocol,https://doi.org/10.1002/14651858.CD008141,10.1002/14651858.CD008141,Protocol
2010-12-08,Review,https://doi.org/10.1002/14651858.CD004971.pub2,10.1002/14651858.CD004971,V1
2004-10-18,Protocol,https://doi.org/10.1002/14651858.CD004971,10.1002/14651858.CD004971,Protocol
2010-12-08,Review,https://doi.org/10.1002/14651858.CD006629.pub2,10.1002/14651858.CD006629,V1
2007-07-18,Protocol,https://doi.org/10.1002/14651858.CD006629,10.1002/14651858.CD006629,Protocol
2010-12-08,Review,https://doi.org/10.1002/14651858.CD007747.pub2,10.1002/14651858.CD007747,V1
2009-04-15,Protocol,https://doi.org/10.1002/14651858.CD007747,10.1002/14651858.CD007747,Protocol
2010-12-08,Review,https://doi.org/10.1002/14651858.CD006524.pub2,10.1002/14651858.CD006524,V1
